filename,x1,y1,x2,y2,class,Train/Test,width,height,new_path,new_bb,new_width,new_height,class_idx
db_lisa_tiny/sample_180.png,270,288,303,317,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_180.png,[288. 270. 317. 303.],704,480,1
db_lisa_tiny/sample_181.png,223,292,253,319,stop,Test,704,480,lisa_resize/db_lisa_tiny/sample_181.png,[292. 223. 319. 253.],704,480,1
db_lisa_tiny/sample_182.png,389,231,407,246,stop,Train,640,480,lisa_resize/db_lisa_tiny/sample_182.png,[231. 389. 246. 407.],704,480,1
db_lisa_tiny/sample_183.png,649,5,689,42,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_183.png,[  5. 649.  42. 689.],704,480,1
db_lisa_tiny/sample_184.png,485,41,503,58,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_184.png,[ 41. 485.  58. 503.],704,480,1
db_lisa_tiny/sample_185.png,586,40,618,69,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_185.png,[ 40. 586.  69. 618.],704,480,1
db_lisa_tiny/sample_186.png,189,201,213,224,stop,Test,704,480,lisa_resize/db_lisa_tiny/sample_186.png,[201. 189. 224. 213.],704,480,1
db_lisa_tiny/sample_187.png,382,287,402,306,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_187.png,[287. 382. 306. 402.],704,480,1
db_lisa_tiny/sample_188.png,375,316,383,323,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_188.png,[316. 375. 323. 383.],704,480,1
db_lisa_tiny/sample_189.png,406,239,421,252,stop,Train,640,480,lisa_resize/db_lisa_tiny/sample_189.png,[239. 406. 252. 421.],704,480,1
db_lisa_tiny/sample_190.png,485,152,529,191,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_190.png,[152. 485. 191. 529.],704,480,1
db_lisa_tiny/sample_191.png,103,208,124,231,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_191.png,[208. 103. 231. 124.],704,480,1
db_lisa_tiny/sample_192.png,612,298,637,322,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_192.png,[298. 612. 322. 637.],704,480,1
db_lisa_tiny/sample_193.png,100,196,118,212,stop,Train,640,480,lisa_resize/db_lisa_tiny/sample_193.png,[196. 100. 212. 118.],704,480,1
db_lisa_tiny/sample_194.png,502,187,541,223,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_194.png,[187. 502. 223. 541.],704,480,1
db_lisa_tiny/sample_195.png,513,227,526,245,stop,Train,640,480,lisa_resize/db_lisa_tiny/sample_195.png,[227. 513. 245. 526.],704,480,1
db_lisa_tiny/sample_196.png,405,243,431,265,stop,Train,640,480,lisa_resize/db_lisa_tiny/sample_196.png,[243. 405. 265. 431.],704,480,1
db_lisa_tiny/sample_197.png,415,29,434,48,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_197.png,[ 29. 415.  48. 434.],704,480,1
db_lisa_tiny/sample_198.png,373,185,400,211,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_198.png,[185. 373. 211. 400.],704,480,1
db_lisa_tiny/sample_199.png,554,25,581,51,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_199.png,[ 25. 554.  51. 581.],704,480,1
db_lisa_tiny/sample_200.png,565,97,669,189,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_200.png,[ 97. 565. 189. 669.],704,480,1
db_lisa_tiny/sample_201.png,430,211,458,237,stop,Train,640,480,lisa_resize/db_lisa_tiny/sample_201.png,[211. 430. 237. 458.],704,480,1
db_lisa_tiny/sample_202.png,437,241,477,280,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_202.png,[241. 437. 280. 477.],704,480,1
db_lisa_tiny/sample_203.png,483,199,541,253,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_203.png,[199. 483. 253. 541.],704,480,1
db_lisa_tiny/sample_204.png,654,71,675,91,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_204.png,[ 71. 654.  91. 675.],704,480,1
db_lisa_tiny/sample_205.png,474,297,496,318,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_205.png,[297. 474. 318. 496.],704,480,1
db_lisa_tiny/sample_206.png,505,264,536,293,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_206.png,[264. 505. 293. 536.],704,480,1
db_lisa_tiny/sample_207.png,181,295,206,320,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_207.png,[295. 181. 320. 206.],704,480,1
db_lisa_tiny/sample_208.png,479,164,510,193,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_208.png,[164. 479. 193. 510.],704,480,1
db_lisa_tiny/sample_209.png,607,177,645,210,stop,Train,640,480,lisa_resize/db_lisa_tiny/sample_209.png,[177. 607. 210. 645.],704,480,1
db_lisa_tiny/sample_210.png,155,294,173,312,stop,Train,704,480,lisa_resize/db_lisa_tiny/sample_210.png,[294. 155. 312. 173.],704,480,1
db_lisa_tiny/sample_211.png,81,240,133,283,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_211.png,[240.  81. 283. 133.],704,480,2
db_lisa_tiny/sample_212.png,28,233,84,281,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_212.png,[233.  28. 281.  84.],704,480,2
db_lisa_tiny/sample_213.png,39,243,90,283,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_213.png,[243.  39. 283.  90.],704,480,2
db_lisa_tiny/sample_214.png,423,278,442,295,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_214.png,[278. 423. 295. 442.],704,480,2
db_lisa_tiny/sample_215.png,331,271,357,295,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_215.png,[271. 331. 295. 357.],704,480,2
db_lisa_tiny/sample_216.png,581,188,616,215,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_216.png,[188. 581. 215. 616.],704,480,2
db_lisa_tiny/sample_217.png,261,263,291,288,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_217.png,[263. 261. 288. 291.],704,480,2
db_lisa_tiny/sample_218.png,464,267,482,283,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_218.png,[267. 464. 283. 482.],704,480,2
db_lisa_tiny/sample_219.png,168,250,214,289,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_219.png,[250. 168. 289. 214.],704,480,2
db_lisa_tiny/sample_220.png,205,258,238,288,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_220.png,[258. 205. 288. 238.],704,480,2
db_lisa_tiny/sample_221.png,387,271,411,293,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_221.png,[271. 387. 293. 411.],704,480,2
db_lisa_tiny/sample_222.png,233,259,266,285,yield,Test,704,480,lisa_resize/db_lisa_tiny/sample_222.png,[259. 233. 285. 266.],704,480,2
db_lisa_tiny/sample_223.png,407,260,438,288,yield,Test,704,480,lisa_resize/db_lisa_tiny/sample_223.png,[260. 407. 288. 438.],704,480,2
db_lisa_tiny/sample_224.png,476,271,494,287,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_224.png,[271. 476. 287. 494.],704,480,2
db_lisa_tiny/sample_225.png,509,280,526,293,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_225.png,[280. 509. 293. 526.],704,480,2
db_lisa_tiny/sample_226.png,129,257,170,290,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_226.png,[257. 129. 290. 170.],704,480,2
db_lisa_tiny/sample_227.png,406,276,427,294,yield,Test,704,480,lisa_resize/db_lisa_tiny/sample_227.png,[276. 406. 294. 427.],704,480,2
db_lisa_tiny/sample_228.png,311,268,338,292,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_228.png,[268. 311. 292. 338.],704,480,2
db_lisa_tiny/sample_229.png,184,210,218,233,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_229.png,[210. 184. 233. 218.],704,480,2
db_lisa_tiny/sample_230.png,651,38,683,65,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_230.png,[ 38. 651.  65. 683.],704,480,2
db_lisa_tiny/sample_231.png,208,250,248,286,yield,Test,704,480,lisa_resize/db_lisa_tiny/sample_231.png,[250. 208. 286. 248.],704,480,2
db_lisa_tiny/sample_232.png,452,266,471,283,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_232.png,[266. 452. 283. 471.],704,480,2
db_lisa_tiny/sample_233.png,85,194,128,224,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_233.png,[194.  85. 224. 128.],704,480,2
db_lisa_tiny/sample_234.png,368,272,394,296,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_234.png,[272. 368. 296. 394.],704,480,2
db_lisa_tiny/sample_235.png,350,272,376,296,yield,Test,704,480,lisa_resize/db_lisa_tiny/sample_235.png,[272. 350. 296. 376.],704,480,2
db_lisa_tiny/sample_236.png,562,205,591,228,yield,Test,704,480,lisa_resize/db_lisa_tiny/sample_236.png,[205. 562. 228. 591.],704,480,2
db_lisa_tiny/sample_237.png,668,36,700,64,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_237.png,[ 36. 668.  64. 700.],704,480,2
db_lisa_tiny/sample_238.png,243,249,283,285,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_238.png,[249. 243. 285. 283.],704,480,2
db_lisa_tiny/sample_239.png,486,273,503,288,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_239.png,[273. 486. 288. 503.],704,480,2
db_lisa_tiny/sample_240.png,14,178,62,215,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_240.png,[178.  14. 215.  62.],704,480,2
db_lisa_tiny/sample_241.png,287,267,315,291,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_241.png,[267. 287. 291. 315.],704,480,2
db_lisa_tiny/sample_242.png,309,258,344,289,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_242.png,[258. 309. 289. 344.],704,480,2
db_lisa_tiny/sample_243.png,438,273,457,290,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_243.png,[273. 438. 290. 457.],704,480,2
db_lisa_tiny/sample_244.png,660,42,692,69,yield,Test,704,480,lisa_resize/db_lisa_tiny/sample_244.png,[ 42. 660.  69. 692.],704,480,2
db_lisa_tiny/sample_245.png,571,198,603,224,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_245.png,[198. 571. 224. 603.],704,480,2
db_lisa_tiny/sample_246.png,395,262,426,290,yield,Test,704,480,lisa_resize/db_lisa_tiny/sample_246.png,[262. 395. 290. 426.],704,480,2
db_lisa_tiny/sample_247.png,598,175,637,204,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_247.png,[175. 598. 204. 637.],704,480,2
db_lisa_tiny/sample_248.png,276,253,314,287,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_248.png,[253. 276. 287. 314.],704,480,2
db_lisa_tiny/sample_249.png,500,274,517,289,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_249.png,[274. 500. 289. 517.],704,480,2
db_lisa_tiny/sample_250.png,86,252,131,287,yield,Test,704,480,lisa_resize/db_lisa_tiny/sample_250.png,[252.  86. 287. 131.],704,480,2
db_lisa_tiny/sample_251.png,141,202,177,229,yield,Test,704,480,lisa_resize/db_lisa_tiny/sample_251.png,[202. 141. 229. 177.],704,480,2
db_lisa_tiny/sample_252.png,507,277,524,290,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_252.png,[277. 507. 290. 524.],704,480,2
db_lisa_tiny/sample_253.png,622,155,668,193,yield,Test,704,480,lisa_resize/db_lisa_tiny/sample_253.png,[155. 622. 193. 668.],704,480,2
db_lisa_tiny/sample_254.png,494,275,511,290,yield,Train,704,480,lisa_resize/db_lisa_tiny/sample_254.png,[275. 494. 290. 511.],704,480,2
db_lisa_tiny/sample_255.png,166,258,205,291,yield,Test,704,480,lisa_resize/db_lisa_tiny/sample_255.png,[258. 166. 291. 205.],704,480,2
db_lisa_tiny/sample_256.png,593,208,675,286,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_256.png,[208. 593. 286. 675.],704,480,3
db_lisa_tiny/sample_257.png,560,210,635,282,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_257.png,[210. 560. 282. 635.],704,480,3
db_lisa_tiny/sample_258.png,525,258,576,303,yieldAhead,Test,704,480,lisa_resize/db_lisa_tiny/sample_258.png,[258. 525. 303. 576.],704,480,3
db_lisa_tiny/sample_259.png,515,193,565,238,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_259.png,[193. 515. 238. 565.],704,480,3
db_lisa_tiny/sample_260.png,455,298,489,328,yieldAhead,Test,704,480,lisa_resize/db_lisa_tiny/sample_260.png,[298. 455. 328. 489.],704,480,3
db_lisa_tiny/sample_261.png,446,297,480,327,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_261.png,[297. 446. 327. 480.],704,480,3
db_lisa_tiny/sample_262.png,487,272,529,310,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_262.png,[272. 487. 310. 529.],704,480,3
db_lisa_tiny/sample_263.png,440,295,471,324,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_263.png,[295. 440. 324. 471.],704,480,3
db_lisa_tiny/sample_264.png,561,230,626,290,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_264.png,[230. 561. 290. 626.],704,480,3
db_lisa_tiny/sample_265.png,607,180,700,265,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_265.png,[180. 607. 265. 700.],704,480,3
db_lisa_tiny/sample_266.png,466,272,502,309,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_266.png,[272. 466. 309. 502.],704,480,3
db_lisa_tiny/sample_267.png,492,261,539,307,yieldAhead,Test,704,480,lisa_resize/db_lisa_tiny/sample_267.png,[261. 492. 307. 539.],704,480,3
db_lisa_tiny/sample_268.png,499,251,553,302,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_268.png,[251. 499. 302. 553.],704,480,3
db_lisa_tiny/sample_269.png,512,255,561,299,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_269.png,[255. 512. 299. 561.],704,480,3
db_lisa_tiny/sample_270.png,463,280,497,315,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_270.png,[280. 463. 315. 497.],704,480,3
db_lisa_tiny/sample_271.png,581,197,664,276,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_271.png,[197. 581. 276. 664.],704,480,3
db_lisa_tiny/sample_272.png,456,287,489,320,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_272.png,[287. 456. 320. 489.],704,480,3
db_lisa_tiny/sample_273.png,531,261,584,308,yieldAhead,Test,704,480,lisa_resize/db_lisa_tiny/sample_273.png,[261. 531. 308. 584.],704,480,3
db_lisa_tiny/sample_274.png,477,282,514,315,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_274.png,[282. 477. 315. 514.],704,480,3
db_lisa_tiny/sample_275.png,458,288,493,320,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_275.png,[288. 458. 320. 493.],704,480,3
db_lisa_tiny/sample_276.png,450,288,482,318,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_276.png,[288. 450. 318. 482.],704,480,3
db_lisa_tiny/sample_277.png,554,170,618,230,yieldAhead,Test,704,480,lisa_resize/db_lisa_tiny/sample_277.png,[170. 554. 230. 618.],704,480,3
db_lisa_tiny/sample_278.png,465,291,500,323,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_278.png,[291. 465. 323. 500.],704,480,3
db_lisa_tiny/sample_279.png,469,261,506,299,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_279.png,[261. 469. 299. 506.],704,480,3
db_lisa_tiny/sample_280.png,440,319,466,344,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_280.png,[319. 440. 344. 466.],704,480,3
db_lisa_tiny/sample_281.png,577,220,650,287,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_281.png,[220. 577. 287. 650.],704,480,3
db_lisa_tiny/sample_282.png,574,158,640,223,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_282.png,[158. 574. 223. 640.],704,480,3
db_lisa_tiny/sample_283.png,440,309,468,336,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_283.png,[309. 440. 336. 468.],704,480,3
db_lisa_tiny/sample_284.png,473,259,512,298,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_284.png,[259. 473. 298. 512.],704,480,3
db_lisa_tiny/sample_285.png,479,269,521,309,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_285.png,[269. 479. 309. 521.],704,480,3
db_lisa_tiny/sample_286.png,537,254,593,304,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_286.png,[254. 537. 304. 593.],704,480,3
db_lisa_tiny/sample_287.png,606,199,693,282,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_287.png,[199. 606. 282. 693.],704,480,3
db_lisa_tiny/sample_288.png,495,254,540,295,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_288.png,[254. 495. 295. 540.],704,480,3
db_lisa_tiny/sample_289.png,584,214,661,286,yieldAhead,Test,704,480,lisa_resize/db_lisa_tiny/sample_289.png,[214. 584. 286. 661.],704,480,3
db_lisa_tiny/sample_290.png,503,260,550,301,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_290.png,[260. 503. 301. 550.],704,480,3
db_lisa_tiny/sample_291.png,520,263,570,308,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_291.png,[263. 520. 308. 570.],704,480,3
db_lisa_tiny/sample_292.png,571,223,643,289,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_292.png,[223. 571. 289. 643.],704,480,3
db_lisa_tiny/sample_293.png,550,243,611,298,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_293.png,[243. 550. 298. 611.],704,480,3
db_lisa_tiny/sample_294.png,483,277,522,312,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_294.png,[277. 483. 312. 522.],704,480,3
db_lisa_tiny/sample_295.png,463,279,499,316,yieldAhead,Test,704,480,lisa_resize/db_lisa_tiny/sample_295.png,[279. 463. 316. 499.],704,480,3
db_lisa_tiny/sample_296.png,597,143,678,218,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_296.png,[143. 597. 218. 678.],704,480,3
db_lisa_tiny/sample_297.png,557,237,620,295,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_297.png,[237. 557. 295. 620.],704,480,3
db_lisa_tiny/sample_298.png,538,178,597,231,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_298.png,[178. 538. 231. 597.],704,480,3
db_lisa_tiny/sample_299.png,540,221,608,285,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_299.png,[221. 540. 285. 608.],704,480,3
db_lisa_tiny/sample_300.png,543,251,599,301,yieldAhead,Train,704,480,lisa_resize/db_lisa_tiny/sample_300.png,[251. 543. 301. 599.],704,480,3
db_lisa_tiny/sample_301.png,471,256,506,297,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_301.png,[256. 471. 297. 506.],704,480,4
db_lisa_tiny/sample_302.png,578,258,608,288,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_302.png,[258. 578. 288. 608.],704,480,4
db_lisa_tiny/sample_303.png,559,250,592,282,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_303.png,[250. 559. 282. 592.],704,480,4
db_lisa_tiny/sample_304.png,544,245,600,298,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_304.png,[245. 544. 298. 600.],704,480,4
db_lisa_tiny/sample_305.png,370,298,395,320,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_305.png,[298. 370. 320. 395.],704,480,4
db_lisa_tiny/sample_306.png,488,227,556,291,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_306.png,[227. 488. 291. 556.],704,480,4
db_lisa_tiny/sample_307.png,622,257,663,298,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_307.png,[257. 622. 298. 663.],704,480,4
db_lisa_tiny/sample_308.png,419,248,460,296,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_308.png,[248. 419. 296. 460.],704,480,4
db_lisa_tiny/sample_309.png,535,283,565,313,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_309.png,[283. 535. 313. 565.],704,480,4
db_lisa_tiny/sample_310.png,233,190,274,237,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_310.png,[190. 233. 237. 274.],704,480,4
db_lisa_tiny/sample_311.png,398,280,435,314,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_311.png,[280. 398. 314. 435.],704,480,4
db_lisa_tiny/sample_312.png,522,287,550,315,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_312.png,[287. 522. 315. 550.],704,480,4
db_lisa_tiny/sample_313.png,594,262,621,287,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_313.png,[262. 594. 287. 621.],704,480,4
db_lisa_tiny/sample_314.png,388,288,420,316,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_314.png,[288. 388. 316. 420.],704,480,4
db_lisa_tiny/sample_315.png,432,260,482,303,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_315.png,[260. 432. 303. 482.],704,480,4
db_lisa_tiny/sample_316.png,382,291,413,318,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_316.png,[291. 382. 318. 413.],704,480,4
db_lisa_tiny/sample_317.png,384,242,426,291,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_317.png,[242. 384. 291. 426.],704,480,4
db_lisa_tiny/sample_318.png,515,256,566,302,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_318.png,[256. 515. 302. 566.],704,480,4
db_lisa_tiny/sample_319.png,413,269,457,311,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_319.png,[269. 413. 311. 457.],704,480,4
db_lisa_tiny/sample_320.png,4,164,94,270,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_320.png,[164.   4. 270.  94.],704,480,4
db_lisa_tiny/sample_321.png,437,255,491,303,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_321.png,[255. 437. 303. 491.],704,480,4
db_lisa_tiny/sample_322.png,570,242,598,274,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_322.png,[242. 570. 274. 598.],704,480,4
db_lisa_tiny/sample_323.png,594,261,618,289,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_323.png,[261. 594. 289. 618.],704,480,4
db_lisa_tiny/sample_324.png,377,291,405,317,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_324.png,[291. 377. 317. 405.],704,480,4
db_lisa_tiny/sample_325.png,513,274,553,311,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_325.png,[274. 513. 311. 553.],704,480,4
db_lisa_tiny/sample_326.png,473,234,537,294,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_326.png,[234. 473. 294. 537.],704,480,4
db_lisa_tiny/sample_327.png,326,216,354,248,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_327.png,[216. 326. 248. 354.],704,480,4
db_lisa_tiny/sample_328.png,395,282,431,315,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_328.png,[282. 395. 315. 431.],704,480,4
db_lisa_tiny/sample_329.png,447,249,503,300,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_329.png,[249. 447. 300. 503.],704,480,4
db_lisa_tiny/sample_330.png,525,206,606,281,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_330.png,[206. 525. 281. 606.],704,480,4
db_lisa_tiny/sample_331.png,433,296,458,320,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_331.png,[296. 433. 320. 458.],704,480,4
db_lisa_tiny/sample_332.png,425,263,471,304,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_332.png,[263. 425. 304. 471.],704,480,4
db_lisa_tiny/sample_333.png,167,14,230,72,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_333.png,[ 14. 167.  72. 230.],704,480,4
db_lisa_tiny/sample_334.png,542,254,574,291,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_334.png,[254. 542. 291. 574.],704,480,4
db_lisa_tiny/sample_335.png,338,241,385,301,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_335.png,[241. 338. 301. 385.],704,480,4
db_lisa_tiny/sample_336.png,404,276,444,313,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_336.png,[276. 404. 313. 444.],704,480,4
db_lisa_tiny/sample_337.png,458,242,518,295,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_337.png,[242. 458. 295. 518.],704,480,4
db_lisa_tiny/sample_338.png,440,292,466,318,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_338.png,[292. 440. 318. 466.],704,480,4
db_lisa_tiny/sample_339.png,260,200,298,241,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_339.png,[200. 260. 241. 298.],704,480,4
db_lisa_tiny/sample_340.png,577,246,605,278,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_340.png,[246. 577. 278. 605.],704,480,4
db_lisa_tiny/sample_341.png,457,284,488,314,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_341.png,[284. 457. 314. 488.],704,480,4
db_lisa_tiny/sample_342.png,371,295,397,319,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_342.png,[295. 371. 319. 397.],704,480,4
db_lisa_tiny/sample_343.png,403,244,444,293,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_343.png,[244. 403. 293. 444.],704,480,4
db_lisa_tiny/sample_344.png,307,210,337,244,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_344.png,[210. 307. 244. 337.],704,480,4
db_lisa_tiny/sample_345.png,284,206,319,245,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_345.png,[206. 284. 245. 319.],704,480,4
db_lisa_tiny/sample_346.png,553,286,595,326,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_346.png,[286. 553. 326. 595.],704,480,4
db_lisa_tiny/sample_347.png,394,284,427,315,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_347.png,[284. 394. 315. 427.],704,480,4
db_lisa_tiny/sample_348.png,567,255,600,287,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_348.png,[255. 567. 287. 600.],704,480,4
db_lisa_tiny/sample_349.png,370,234,418,290,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_349.png,[234. 370. 290. 418.],704,480,4
db_lisa_tiny/sample_350.png,548,193,637,275,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_350.png,[193. 548. 275. 637.],704,480,4
db_lisa_tiny/sample_351.png,547,253,598,303,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_351.png,[253. 547. 303. 598.],704,480,4
db_lisa_tiny/sample_352.png,421,237,466,288,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_352.png,[237. 421. 288. 466.],704,480,4
db_lisa_tiny/sample_353.png,375,292,403,317,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_353.png,[292. 375. 317. 403.],704,480,4
db_lisa_tiny/sample_354.png,418,267,463,307,merge,Train,704,480,lisa_resize/db_lisa_tiny/sample_354.png,[267. 418. 307. 463.],704,480,4
db_lisa_tiny/sample_355.png,407,270,450,311,merge,Test,704,480,lisa_resize/db_lisa_tiny/sample_355.png,[270. 407. 311. 450.],704,480,4
